,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,betha,seed,EPH,corr
340,340,0.0,7.0,0.0,10.0,0.0,6.0,,12.0,,11.0,6.0,,3.0,,4.0,9.0,,,2.0,,,,,,,9.0,3.0,,,12.0,,8.0,,0.0,0.0,7.0,,1.0,0.0,9.0,10.0,10.0,3.0,8.0,,0.0,11.0,5.0,2.0,0.0,2.0,4.0,8.0,,,,,,,,,,8.0,,0.0,5.0,,0.0,,6.0,,,,,7.0,0.25,340,6.582463465553236,0.08680650554609054
341,341,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.2,341,1.0,0.0
342,342,,,,,0.0,,0.0,,,,,0.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,1.0,,,,,,0.0,,,,,,,0.2,342,1.8928571428571428,0.3
343,343,,,,,0.0,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,0.1,343,1.0,0.0
344,344,,3.0,0.0,8.0,5.0,0.0,,1.0,11.0,11.0,4.0,12.0,1.0,,3.0,,,5.0,5.0,,,2.0,11.0,13.0,,0.0,4.0,,,,11.0,,5.0,,0.0,,5.0,6.0,,4.0,1.0,0.0,9.0,,,9.0,2.0,1.0,,2.0,0.0,9.0,,0.0,4.0,3.0,7.0,,,7.0,,,6.0,,9.0,11.0,0.0,5.0,,6.0,,0.0,,9.0,10.0,0.3,344,6.597222222222222,-0.10820434813057471
345,345,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.05,345,1.0,0.0
346,346,,,,1.0,1.0,,,,,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,,0.0,,1.0,,,,0.0,,,,,,,,,,0.0,,,0.0,,,0.25,346,1.6622691292875988,0.29277002188455997
347,347,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0.0,0.0,,0.1,347,1.0,0.0
348,348,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.2,348,1.0,0.0
349,349,9.0,8.0,13.0,6.0,7.0,0.0,11.0,0.0,5.0,4.0,12.0,,1.0,,6.0,1.0,,0.0,0.0,11.0,1.0,3.0,,11.0,17.0,2.0,1.0,12.0,14.0,,0.0,0.0,16.0,,10.0,15.0,,8.0,,8.0,,3.0,0.0,,13.0,9.0,8.0,0.0,,3.0,,0.0,,,2.0,6.0,,,9.0,7.0,,0.0,6.0,,,5.0,13.0,7.0,15.0,,16.0,,,,6.0,0.3,349,8.25294117647059,-0.31156664861488487
350,350,0.0,,,,0.0,,0.0,,,,1.0,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,1.0,0.2,350,1.7731958762886597,0.3244428422615251
351,351,,,,,1.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,0.0,0.15,351,1.8274760383386581,0.4510262271024231
352,352,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,0.15,352,1.0,0.0
353,353,,,,,,,0.0,,,,,0.0,,5.0,3.0,,,,,,,,,,,,1.0,,,4.0,,,,,,5.0,,,2.0,0.0,,0.0,2.0,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,5.0,,,0.0,,,,,,,,0.3,353,4.612009237875289,-0.27250891628633106
354,354,1.0,,,,,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.1,354,1.862453531598513,-0.18719181264060084
355,355,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,,,0.0,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.15,355,1.0,0.0
356,356,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,0.05,356,1.8308823529411764,0.5238227218271836
357,357,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,0.05,357,1.0,0.0
358,358,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,0.0,,,,,0.0,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.1,358,1.8571428571428572,0.3006841514016154
359,359,5.0,2.0,11.0,0.0,1.0,12.0,,0.0,4.0,4.0,11.0,,2.0,,0.0,11.0,0.0,,0.0,,9.0,0.0,,5.0,,,3.0,3.0,,,6.0,,12.0,10.0,7.0,2.0,5.0,,,10.0,,1.0,4.0,0.0,,6.0,0.0,0.0,,2.0,1.0,,11.0,,6.0,0.0,,,,10.0,8.0,,3.0,,,3.0,,,,,2.0,,,,5.0,0.25,359,7.016393442622951,-0.17615777537941163
360,360,,,,,,0.0,0.0,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,,0.0,,,,,,,,,0.05,360,1.0,0.0
361,361,16.0,5.0,11.0,7.0,4.0,,15.0,0.0,0.0,7.0,2.0,13.0,2.0,9.0,0.0,,,,6.0,8.0,0.0,14.0,,,,2.0,2.0,10.0,10.0,,8.0,11.0,6.0,16.0,12.0,14.0,10.0,,,6.0,,1.0,0.0,,,0.0,11.0,0.0,,2.0,5.0,17.0,,7.0,5.0,7.0,0.0,17.0,,,,,5.0,,4.0,9.0,3.0,0.0,0.0,12.0,,,,10.0,5.0,0.3,361,8.689520078354555,-0.43875367963919737
362,362,,,0.0,,,,0.0,,,,,,1.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.2,362,1.8108108108108107,0.5011402523360257
363,363,0.0,3.0,3.0,2.0,1.0,1.0,,4.0,5.0,2.0,6.0,10.0,4.0,8.0,0.0,9.0,,4.0,6.0,11.0,,9.0,,5.0,13.0,7.0,1.0,0.0,,,,5.0,7.0,10.0,8.0,10.0,,3.0,,5.0,13.0,2.0,6.0,,12.0,0.0,5.0,0.0,0.0,3.0,8.0,6.0,12.0,9.0,5.0,11.0,0.0,,,8.0,11.0,0.0,4.0,,5.0,0.0,,,4.0,4.0,,,,12.0,3.0,0.3,363,5.954937679769895,-0.34410782952900076
364,364,1.0,8.0,,9.0,7.0,15.0,14.0,6.0,1.0,0.0,7.0,8.0,0.0,,4.0,,,4.0,6.0,,,0.0,,0.0,,3.0,4.0,0.0,,6.0,1.0,,,,9.0,7.0,0.0,,,0.0,,5.0,4.0,10.0,,10.0,0.0,0.0,,2.0,11.0,,12.0,15.0,6.0,,,13.0,,9.0,,15.0,6.0,3.0,15.0,8.0,11.0,9.0,,,,,,,4.0,0.3,364,8.116988809766022,-0.3757573571037783
365,365,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.15,365,1.0,0.0
366,366,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,0.0,,,0.0,0.1,366,1.0,0.0
367,367,,1.0,2.0,5.0,7.0,0.0,,,9.0,8.0,2.0,4.0,7.0,,9.0,,11.0,,4.0,6.0,8.0,10.0,9.0,11.0,,7.0,3.0,0.0,,7.0,,0.0,10.0,,,0.0,,,,5.0,6.0,7.0,9.0,,,,0.0,6.0,3.0,5.0,3.0,,,,10.0,,0.0,,,10.0,0.0,,,,0.0,,8.0,0.0,,5.0,,,,,8.0,0.25,367,5.646938775510204,0.08495536542609519
368,368,,3.0,6.0,3.0,7.0,9.0,,6.0,4.0,4.0,1.0,6.0,3.0,0.0,5.0,8.0,,,,4.0,,,0.0,6.0,,10.0,2.0,,,,,11.0,3.0,,0.0,,,5.0,,0.0,,2.0,5.0,,7.0,10.0,,4.0,,0.0,2.0,,5.0,,0.0,0.0,,,4.0,,,,7.0,,0.0,0.0,10.0,,,10.0,,,0.0,,4.0,0.3,368,6.057435897435897,-0.07934962360283027
369,369,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,0.0,0.3,369,1.0,0.0
370,370,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.05,370,1.0,0.0
371,371,,4.0,6.0,3.0,2.0,,6.0,6.0,8.0,0.0,3.0,,0.0,,0.0,5.0,,,5.0,0.0,10.0,,,,,9.0,2.0,,,,8.0,2.0,,6.0,,10.0,,11.0,,2.0,11.0,7.0,1.0,,4.0,8.0,9.0,5.0,,2.0,4.0,0.0,,11.0,6.0,7.0,,5.0,,,0.0,,0.0,,9.0,1.0,9.0,11.0,9.0,,,,,5.0,0.0,0.3,371,6.128305582761998,-0.3856204807699902
372,372,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,0.15,372,1.0,0.0
373,373,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,0.1,373,1.0,0.0
374,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.25,374,1.0,0.0
375,375,,,,,1.0,,,0.0,,1.0,0.0,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,,,1.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.2,375,1.6508313539192399,0.5879680018429028
376,376,8.0,2.0,9.0,1.0,1.0,,,8.0,7.0,0.0,10.0,,4.0,,5.0,0.0,,10.0,0.0,6.0,8.0,0.0,,7.0,,5.0,1.0,,,2.0,,2.0,6.0,,,,,,7.0,,0.0,1.0,3.0,,6.0,4.0,8.0,6.0,,0.0,3.0,,10.0,11.0,6.0,,7.0,,8.0,5.0,11.0,6.0,0.0,,4.0,7.0,6.0,7.0,,6.0,0.0,0.0,,8.0,0.0,0.25,376,5.632512315270936,-0.15465937918301825
377,377,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,1.0,,,,,,,,,,,0.0,,1.0,0.0,,,0.0,,,,,,1.0,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,0.3,377,1.5730027548209367,0.7745966692414834
378,378,,2.0,,,,,0.0,,,,3.0,,,,,,,3.0,,,,,,,0.0,2.0,,0.0,,,,,,,,,,,0.0,0.0,,,,,,1.0,,,,,1.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,0.0,,,,,,0.25,378,2.9221411192214113,0.5499145146759881
379,379,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.05,379,1.0,0.0
380,380,,1.0,,2.0,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,0.15,380,2.4275618374558303,0.7027819284987273
381,381,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,0.0,,,,0.0,,,,,,,0.0,,0.1,381,1.945945945945946,-0.2
382,382,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,0.25,382,1.0,0.0
383,383,,,,0.0,2.0,5.0,,,0.0,,,,0.0,,,,,,0.0,4.0,,,,,,4.0,,,,0.0,,,,,,,5.0,,,0.0,,,,,,,,1.0,,0.0,0.0,,,,,,,,,3.0,,,3.0,,,,0.0,,,,,,,,4.0,0.2,383,4.278065630397236,-0.11623524439787662
384,384,13.0,9.0,,3.0,0.0,8.0,5.0,2.0,4.0,3.0,3.0,5.0,0.0,,2.0,,0.0,7.0,0.0,3.0,5.0,3.0,,1.0,,0.0,1.0,,,13.0,,,6.0,1.0,5.0,0.0,12.0,11.0,12.0,5.0,0.0,6.0,6.0,,2.0,8.0,3.0,0.0,,1.0,4.0,,2.0,13.0,1.0,,4.0,,12.0,0.0,,7.0,1.0,10.0,6.0,7.0,3.0,12.0,,5.0,,0.0,,4.0,1.0,0.3,384,6.311459353574927,-0.2456163621056526
385,385,14.0,9.0,,13.0,1.0,12.0,,4.0,8.0,0.0,4.0,7.0,2.0,,0.0,,,0.0,11.0,13.0,7.0,4.0,,0.0,2.0,1.0,4.0,10.0,10.0,,2.0,3.0,10.0,,,7.0,12.0,1.0,,,5.0,1.0,4.0,12.0,9.0,0.0,3.0,6.0,,6.0,10.0,0.0,11.0,,6.0,13.0,12.0,8.0,8.0,0.0,,14.0,0.0,,0.0,13.0,,,3.0,,,,,,5.0,0.3,385,7.067580803134182,-0.24636031333919892
386,386,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,0.1,386,1.0,0.0
387,387,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,0.0,0.05,387,1.0,0.0
388,388,2.0,2.0,,,,1.0,,,,,0.0,,,,,,0.0,2.0,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,1.0,,,,,0.0,,,,0.0,0.0,,,1.0,,,0.0,,,,,,,,,2.0,,,,,,,,,0.15,388,2.2903981264637,-0.021525328082378555
389,389,,0.0,,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,,0.0,,,,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,0.25,389,1.7479892761394102,0.29814239699997197
390,390,,,,0.0,,0.0,,,,,,,,,,0.0,,,0.0,,0.0,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,0.1,390,1.8280701754385964,0.40091220186882054
391,391,,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,0.0,,0.15,391,1.0,0.0
392,392,,15.0,,0.0,7.0,,,6.0,8.0,11.0,12.0,12.0,5.0,0.0,4.0,,,7.0,7.0,0.0,,8.0,,,7.0,0.0,1.0,,0.0,8.0,5.0,,,10.0,0.0,1.0,,,,13.0,,8.0,5.0,12.0,,12.0,,0.0,,2.0,12.0,9.0,,,3.0,,9.0,,13.0,10.0,14.0,0.0,6.0,,1.0,,14.0,0.0,15.0,,,,,5.0,8.0,0.25,392,7.958585858585859,-0.12489696634733319
393,393,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,0.05,393,1.0,0.0
394,394,5.0,10.0,,3.0,3.0,,0.0,,,1.0,6.0,0.0,4.0,0.0,0.0,,,3.0,,3.0,7.0,9.0,,8.0,,7.0,1.0,,0.0,,,,,,10.0,,,,,6.0,9.0,9.0,5.0,,,6.0,2.0,5.0,9.0,0.0,,0.0,0.0,,,,,,8.0,,,,4.0,,0.0,,,7.0,,,0.0,,,,6.0,0.2,394,5.749723145071982,0.15037360747944808
395,395,,12.0,,14.0,2.0,10.0,,13.0,0.0,15.0,,5.0,3.0,,0.0,4.0,,,0.0,5.0,,4.0,,9.0,0.0,14.0,4.0,,0.0,15.0,10.0,,0.0,,4.0,,4.0,,,,,8.0,9.0,,5.0,3.0,6.0,1.0,,3.0,,,10.0,15.0,7.0,,,0.0,,,15.0,11.0,0.0,,5.0,,15.0,7.0,,13.0,,,,7.0,3.0,0.25,395,7.97119341563786,-0.04358356182816131
396,396,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,,0.05,396,1.0,0.0
397,397,,7.0,0.0,4.0,4.0,3.0,8.0,,5.0,0.0,8.0,,8.0,,6.0,6.0,,,0.0,3.0,0.0,,,0.0,,5.0,7.0,6.0,0.0,10.0,3.0,,0.0,,,6.0,,6.0,,5.0,9.0,5.0,5.0,,,7.0,9.0,2.0,,7.0,2.0,0.0,,,7.0,,,,0.0,,9.0,,6.0,,,,1.0,,,,,7.0,,6.0,10.0,0.25,397,5.109090909090909,-0.004309681569626075
398,398,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,0.0,0.1,398,1.0,0.0
399,399,,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,0.3,399,1.0,0.0
400,400,,6.0,,3.0,5.0,,0.0,13.0,0.0,8.0,4.0,,0.0,,6.0,8.0,,,13.0,10.0,5.0,11.0,7.0,0.0,1.0,4.0,6.0,0.0,,,7.0,0.0,14.0,,1.0,14.0,9.0,,,9.0,8.0,10.0,4.0,,5.0,7.0,2.0,14.0,,5.0,5.0,9.0,6.0,10.0,6.0,,12.0,0.0,9.0,,,9.0,0.0,0.0,,,11.0,14.0,,,0.0,,,11.0,7.0,0.25,400,6.667320902845927,-0.04170658379219916
401,401,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,0.25,401,1.0,0.0
402,402,,,,,,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,0.3,402,1.0,0.0
403,403,,0.0,,,,,,,,,6.0,,,,7.0,,,,,,0.0,0.0,,,,,3.0,,,,,3.0,1.0,,0.0,,,,,4.0,,,0.0,,5.0,,,,,6.0,0.0,,0.0,,,8.0,,,,0.0,0.0,6.0,2.0,,2.0,,,,,0.0,,,,,,0.15,403,6.053082191780822,0.07374684055082001
404,404,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,0.0,,0.0,,,0.0,,,,0.25,404,1.0,0.0
405,405,1.0,0.0,,,,,0.0,0.0,,,,4.0,,,,,,,,,,,,,,,2.0,,0.0,,,,,,4.0,0.0,,,,,,,1.0,,,,,4.0,,2.0,,,4.0,,,,,,,,,,,,,0.0,,3.0,,,0.0,,,2.0,,0.25,405,3.373913043478261,0.08346857858678866
406,406,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.2,406,1.0,0.0
407,407,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,,,0.0,,,,,0.0,,1.0,,,,,,,,,,0.0,,,0.25,407,1.8578199052132702,0.29012942659282975
408,408,,,,,0.0,,,1.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.2,408,1.71301775147929,0.449260350337442
409,409,15.0,14.0,12.0,0.0,2.0,21.0,,4.0,4.0,2.0,12.0,19.0,7.0,,17.0,,,11.0,7.0,12.0,,14.0,18.0,18.0,,14.0,2.0,,,0.0,,9.0,10.0,14.0,11.0,0.0,17.0,,15.0,8.0,,14.0,1.0,,,15.0,20.0,5.0,,4.0,6.0,13.0,0.0,11.0,9.0,16.0,,,11.0,18.0,15.0,21.0,0.0,0.0,3.0,0.0,17.0,10.0,17.0,3.0,,,0.0,14.0,5.0,0.2,409,9.469348659003831,-0.2233229617289866
410,410,,,7.0,3.0,11.0,8.0,0.0,10.0,0.0,,1.0,,0.0,,5.0,,,0.0,,12.0,10.0,,,,,2.0,5.0,,,,,,0.0,,0.0,,,0.0,,7.0,11.0,14.0,6.0,,,10.0,0.0,10.0,,4.0,6.0,,,,,,8.0,7.0,0.0,,0.0,,9.0,,,,,,7.0,,,,,,13.0,0.15,410,8.033622559652928,0.16320275693073538
411,411,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,0.25,411,1.0,0.0
412,412,,0.0,,,2.0,,,,,2.0,2.0,,0.0,,2.0,,,0.0,,,,0.0,,,,,2.0,,,,,1.0,,0.0,0.0,0.0,,,,,,,,,,,2.0,0.0,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.15,412,2.0632478632478635,0.35795760159082085
413,413,,,,,,,0.0,,,,,,,,0.0,,0.0,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.0,,,,,,,0.0,,,,,0.0,0.0,,,,1.0,,,,,0.0,,,,0.15,413,1.64010989010989,0.1336306209562122
414,414,,5.0,0.0,,6.0,,,,,2.0,0.0,,7.0,,,0.0,,0.0,0.0,5.0,4.0,,0.0,,,,3.0,,0.0,,,0.0,2.0,,,,,,,6.0,6.0,,6.0,,,,,5.0,,4.0,1.0,7.0,7.0,,2.0,,0.0,,,8.0,,,,,,8.0,,,,,,,,7.0,8.0,0.25,414,4.773220747889023,0.23087174900604285
415,415,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,0.1,415,1.0,0.0
416,416,15.0,0.0,10.0,9.0,5.0,15.0,0.0,3.0,8.0,0.0,10.0,,7.0,,6.0,,,,2.0,18.0,17.0,10.0,,18.0,2.0,14.0,5.0,,0.0,,10.0,0.0,4.0,,2.0,,15.0,9.0,,7.0,,10.0,3.0,0.0,11.0,16.0,7.0,7.0,,13.0,0.0,0.0,8.0,,1.0,,7.0,11.0,14.0,17.0,0.0,2.0,6.0,,12.0,2.0,7.0,17.0,,13.0,2.0,,,12.0,9.0,0.25,416,8.374156219864995,-0.015484267827221796
417,417,,,,,4.0,,,4.0,,,2.0,,,0.0,,,,,,,,,1.0,,,0.0,3.0,,,,,,,,,2.0,,,,0.0,3.0,3.0,,,,0.0,,3.0,2.0,0.0,1.0,,,0.0,,3.0,,0.0,,,0.0,2.0,,3.0,,,,,0.0,,,,,,,0.2,417,3.148562300319489,0.2539595922964099
418,418,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.1,418,1.0,0.0
419,419,2.0,,,,,,,,,,,,,,1.0,,,0.0,,0.0,,,,3.0,0.0,,,,3.0,,,,,,,,,,0.0,1.0,,,,,,0.0,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,0.15,419,3.251366120218579,0.1928818451242139
420,420,,2.0,,4.0,,,0.0,,,,0.0,,3.0,,,,,,,1.0,,,,,,1.0,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,0.1,420,3.7577639751552794,0.6343015803358322
421,421,,5.0,,2.0,3.0,4.0,0.0,,8.0,,1.0,0.0,1.0,,1.0,,,8.0,,0.0,,8.0,,2.0,,,5.0,3.0,,,0.0,,0.0,8.0,,6.0,,,0.0,2.0,,6.0,7.0,,5.0,,4.0,0.0,,6.0,8.0,,0.0,0.0,,,,8.0,7.0,,,,5.0,,,5.0,,,,,,,,,4.0,0.3,421,4.788013318534961,-0.030192527865527705
422,422,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,1.0,,1.0,,0.0,,,,0.0,,1.0,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,0.15,422,1.6826923076923077,0.43915503282683993
423,423,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,0.05,423,1.0,0.0
424,424,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,0.05,424,1.0,0.0
