0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,seed,simple_param,EPH,corr
6.0,3.0,4.0,1.0,0.0,5.0,0.0,5.0,5.0,5.0,3.0,4.0,1.0,0.0,5.0,4.0,7.0,,4.0,6.0,,0.0,2.0,7.0,1.0,3.0,3.0,0.0,,0.0,2.0,5.0,4.0,6.0,4.0,4.0,0.0,6.0,,3,2.0,1.0,5.0,,4.0,5.0,5.0,2.0,6.0,6.0,1.0,4.0,5.0,6.0,0.0,0.0,4.0,,3.0,7.0,,5.0,2.0,2.0,3.0,0.0,5.0,4.0,,,6.0,,5.0,6.0,4.0,187,0.02,3.0049554013875124,-0.03387361564127533
3.0,4.0,1.0,1.0,0.0,2.0,,4.0,3.0,2.0,7.0,5.0,1.0,4.0,0.0,1.0,5.0,8.0,8.0,0.0,1.0,0.0,1.0,7.0,7.0,6.0,6.0,8.0,,7.0,5.0,2.0,5.0,5.0,0.0,5.0,2.0,0.0,3.0,8,5.0,4.0,0.0,,1.0,4.0,0.0,2.0,0.0,2.0,4.0,4.0,,4.0,6.0,3.0,3.0,,1.0,3.0,0.0,,3.0,2.0,,5.0,3.0,2.0,4.0,5.0,8.0,,,7.0,6.0,188,0.02,3.5433925049309667,-0.23627136265504278
3.0,7.0,3.0,1.0,1.0,7.0,,4.0,6.0,0.0,0.0,6.0,1.0,,0.0,2.0,,6.0,,2.0,0.0,2.0,0.0,3.0,,4.0,2.0,2.0,,,3.0,3.0,3.0,1.0,5.0,6.0,5.0,5.0,7.0,3,6.0,4.0,1.0,0.0,5.0,7.0,4.0,3.0,0.0,5.0,0.0,2.0,5.0,6.0,4.0,6.0,3.0,5.0,3.0,3.0,2.0,0.0,3.0,4.0,1.0,5.0,7.0,,1.0,3.0,0.0,,,,5.0,189,0.02,3.0431726907630523,-0.025060705338175348
3.0,1.0,5.0,2.0,3.0,3.0,4.0,1.0,7.0,3.0,5.0,7.0,1.0,,0.0,0.0,,0.0,3.0,5.0,3.0,,1.0,0.0,7.0,0.0,3.0,5.0,0.0,,2.0,2.0,7.0,0.0,7.0,2.0,4.0,1.0,1.0,4,4.0,3.0,5.0,,2.0,3.0,6.0,3.0,4.0,5.0,2.0,1.0,7.0,4.0,5.0,7.0,0.0,7.0,6.0,7.0,,,4.0,1.0,5.0,0.0,3.0,2.0,0.0,5.0,,,,,4.0,190,0.02,3.171,-0.09437029590523911
8.0,4.0,1.0,6.0,0.0,2.0,,0.0,5.0,1.0,4.0,0.0,2.0,,3.0,8.0,9.0,2.0,6.0,4.0,4.0,5.0,5.0,7.0,,3.0,4.0,,6.0,5.0,6.0,8.0,4.0,6.0,3.0,4.0,,0.0,9.0,6,0.0,0.0,4.0,0.0,7.0,3.0,2.0,0.0,3.0,4.0,5.0,9.0,8.0,7.0,0.0,1.0,5.0,6.0,0.0,7.0,9.0,9.0,5.0,9.0,6.0,5.0,,8.0,5.0,7.0,6.0,5.0,8.0,4.0,,191,0.02,3.7032640949554896,-0.4194996175095142
8.0,1.0,5.0,4.0,0.0,,6.0,3.0,1.0,0.0,3.0,5.0,3.0,1.0,3.0,6.0,,0.0,,5.0,5.0,8.0,7.0,4.0,3.0,,4.0,3.0,0.0,5.0,0.0,2.0,3.0,6.0,0.0,4.0,2.0,3.0,,8,7.0,3.0,1.0,,,6.0,5.0,5.0,0.0,4.0,0.0,4.0,0.0,2.0,4.0,7.0,1.0,,5.0,5.0,6.0,7.0,3.0,5.0,4.0,2.0,0.0,3.0,7.0,,1.0,,7.0,,3.0,192,0.02,3.47,-0.21161185776732727
,8.0,5.0,5.0,5.0,4.0,0.0,7.0,2.0,4.0,4.0,,6.0,7.0,6.0,4.0,5.0,5.0,6.0,1.0,8.0,6.0,8.0,4.0,2.0,5.0,6.0,8.0,,6.0,6.0,6.0,0.0,7.0,6.0,7.0,,7.0,7.0,1,,4.0,3.0,,7.0,3.0,2.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,4.0,,6.0,1.0,0.0,8.0,0.0,0.0,5.0,8.0,2.0,4.0,,4.0,,3.0,0.0,7.0,,,0.0,193,0.02,3.461767626613704,-0.021638662417403403
6.0,8.0,5.0,4.0,3.0,3.0,,3.0,4.0,3.0,4.0,4.0,0.0,0.0,5.0,4.0,,4.0,5.0,3.0,0.0,1.0,5.0,6.0,,2.0,5.0,2.0,,,8.0,7.0,0.0,5.0,7.0,0.0,5.0,2.0,,1,7.0,0.0,6.0,,6.0,2.0,4.0,0.0,6.0,3.0,1.0,0.0,3.0,6.0,4.0,6.0,1.0,5.0,,0.0,,4.0,2.0,,1.0,2.0,2.0,4.0,5.0,5.0,,6.0,,0.0,5.0,194,0.02,3.320079522862823,-0.09350629419416943
0.0,3.0,0.0,2.0,3.0,2.0,,2.0,2.0,5.0,1.0,4.0,4.0,,4.0,4.0,8.0,5.0,3.0,3.0,4.0,,3.0,3.0,1.0,7.0,4.0,,7.0,,8.0,4.0,0.0,,0.0,6.0,2.0,2.0,,5,4.0,0.0,5.0,0.0,6.0,2.0,1.0,0.0,4.0,2.0,0.0,3.0,0.0,2.0,4.0,2.0,6.0,,4.0,1.0,7.0,4.0,6.0,5.0,2.0,2.0,4.0,,3.0,,4.0,3.0,0.0,,2.0,195,0.02,3.1166837256908906,-0.08957217110825728
3.0,2.0,5.0,2.0,1.0,0.0,,4.0,4.0,1.0,3.0,5.0,2.0,,3.0,4.0,,,6.0,3.0,2.0,5.0,3.0,0.0,4.0,3.0,2.0,0.0,,,4.0,1.0,3.0,4.0,,1.0,0.0,1.0,,1,4.0,3.0,4.0,,4.0,2.0,3.0,3.0,3.0,1.0,1.0,6.0,4.0,4.0,5.0,4.0,3.0,,,4.0,0.0,0.0,6.0,0.0,0.0,4.0,3.0,2.0,2.0,0.0,0.0,6.0,5.0,,3.0,196,0.02,2.577004219409283,-0.04351438158688399
0.0,4.0,5.0,2.0,6.0,3.0,2.0,1.0,6.0,6.0,2.0,0.0,6.0,2.0,4.0,4.0,0.0,6.0,7.0,5.0,5.0,0.0,0.0,5.0,,4.0,5.0,7.0,0.0,3.0,5.0,4.0,4.0,5.0,,6.0,1.0,6.0,,3,7.0,5.0,3.0,,0.0,3.0,,1.0,3.0,4.0,5.0,6.0,,3.0,4.0,7.0,2.0,6.0,6.0,0.0,3.0,0.0,3.0,2.0,,5.0,4.0,6.0,7.0,6.0,,,6.0,,0.0,197,0.02,2.9019211324570273,0.12701982623616523
,3.0,7.0,5.0,6.0,2.0,,0.0,5.0,5.0,2.0,2.0,,,1.0,5.0,3.0,6.0,3.0,6.0,6.0,2.0,,5.0,,6.0,3.0,4.0,5.0,8.0,2.0,3.0,,5.0,4.0,7.0,0.0,0.0,0.0,1,3.0,4.0,1.0,4.0,6.0,5.0,3.0,8.0,7.0,3.0,5.0,6.0,8.0,0.0,4.0,4.0,5.0,0.0,7.0,1.0,,,6.0,0.0,6.0,0.0,,0.0,2.0,8.0,0.0,,,5.0,4.0,198,0.02,3.53227408142999,-0.018735545160290523
,3.0,5.0,4.0,6.0,6.0,8.0,6.0,5.0,6.0,7.0,7.0,1.0,,5.0,0.0,0.0,8.0,8.0,8.0,8.0,6.0,4.0,3.0,,6.0,9.0,7.0,5.0,7.0,0.0,0.0,5.0,7.0,,6.0,7.0,7.0,,0,7.0,4.0,5.0,0.0,,7.0,4.0,4.0,8.0,4.0,4.0,,8.0,7.0,7.0,5.0,1.0,0.0,9.0,2.0,4.0,,,6.0,0.0,0.0,5.0,,8.0,9.0,0.0,,2.0,,1.0,199,0.02,3.77036310107949,-0.07009073399589107
